id,label,type,module_id,connected_component_id,is_in_largest_component,degree,betweenness_centrality,closeness_centrality,degree_centrality,redundancy_coefficient
hsa-miR-93-5p,hsa-miR-93-5p,MicroRNA,0.0,0,1,210,0.06268560521869782,0.29182353509025966,0.07717750826901874,0.4933242196400091
hsa-miR-196a-5p,hsa-miR-196a-5p,MicroRNA,1.0,0,1,16,0.012180050461921835,0.1594829860195199,0.005880191106210952,0.125
hsa-miR-21-5p,hsa-miR-21-5p,MicroRNA,1.0,0,1,10,0.0024156867656136183,0.13594459684309934,0.0036751194413818453,0.13333333333333333
hsa-miR-223-3p,hsa-miR-223-3p,MicroRNA,1.0,0,1,49,0.017296284458609784,0.2602668962548429,0.01800808526277104,0.08758503401360544
hsa-miR-148a-3p,hsa-miR-148a-3p,MicroRNA,1.0,0,1,16,0.006200231520488784,0.12563900087278168,0.005880191106210952,0.016666666666666666
hsa-miR-215-5p,hsa-miR-215-5p,MicroRNA,1.0,0,1,12,0.0022962530952616803,0.22789295137580098,0.004410143329658214,0.21212121212121213
hsa-miR-15a-5p,hsa-miR-15a-5p,MicroRNA,1.0,0,1,237,0.11380829533094523,0.2983321819796704,0.08710033076074973,0.18025459486519346
hsa-miR-193a-5p,hsa-miR-193a-5p,MicroRNA,1.0,0,1,43,0.0204445679680941,0.24396739569042047,0.015803013597941933,0.012181616832779624
hsa-miR-326,hsa-miR-326,MicroRNA,1.0,0,1,55,0.028988799268982728,0.24128022986670924,0.02021315692760015,0.013468013468013467
hsa-miR-18a-5p,hsa-miR-18a-5p,MicroRNA,1.0,0,1,88,0.03274835653508431,0.27690757534121097,0.03234105108416024,0.11024033437826541
hsa-miR-182-5p,hsa-miR-182-5p,MicroRNA,1.0,0,1,34,0.017604612602320022,0.1599217055493837,0.012495406100698273,0.0659536541889483
hsa-miR-362-5p,hsa-miR-362-5p,MicroRNA,1.0,0,1,41,0.013271006792361659,0.24551287257370258,0.015067989709665565,0.07073170731707316
hsa-miR-532-3p,hsa-miR-532-3p,MicroRNA,1.0,0,1,45,0.021172332364045244,0.26013251871611737,0.016538037486218304,0.025252525252525252
hsa-miR-30e-5p,hsa-miR-30e-5p,MicroRNA,1.0,0,1,18,0.17210246450878164,0.21335309478438846,0.006615214994487321,0.13071895424836602
hsa-miR-30a-5p,hsa-miR-30a-5p,MicroRNA,1.0,0,1,17,0.007525630650327232,0.15884609321633125,0.006247703050349137,0.22794117647058823
hsa-miR-31-5p,hsa-miR-31-5p,MicroRNA,1.0,0,1,18,0.0072312991341989185,0.1358590625140443,0.006615214994487321,0.026143790849673203
hsa-miR-9-5p,hsa-miR-9-5p,MicroRNA,0.0,0,1,16,0.006280560297606432,0.1358468521098279,0.005880191106210952,0.041666666666666664
hsa-miR-140-5p,hsa-miR-140-5p,MicroRNA,1.0,0,1,26,0.010021360895544963,0.2462327930276126,0.009555310547592797,0.036923076923076927
hsa-miR-381-3p,hsa-miR-381-3p,MicroRNA,1.0,0,1,12,0.005732964344077205,0.13500960207226118,0.004410143329658214,0.0
hsa-miR-181b-5p,hsa-miR-181b-5p,MicroRNA,1.0,0,1,32,0.014780454204543268,0.15982024848004228,0.011760382212421904,0.3165322580645161
hsa-miR-186-5p,hsa-miR-186-5p,MicroRNA,1.0,0,1,45,0.020224619130930994,0.2599535643649497,0.016538037486218304,0.020202020202020204
hsa-miR-181d-5p,hsa-miR-181d-5p,MicroRNA,1.0,0,1,31,0.011849678545242995,0.15982024848004228,0.01139287026828372,0.32688172043010755
hsa-miR-195-5p,hsa-miR-195-5p,MicroRNA,1.0,0,1,43,0.02265613356269365,0.16026082807612788,0.015803013597941933,0.06533776301218161
hsa-miR-24-3p,hsa-miR-24-3p,MicroRNA,1.0,0,1,189,0.09628686223552746,0.289143950263032,0.06945975744211687,0.035404705617471575
hsa-miR-146b-5p,hsa-miR-146b-5p,MicroRNA,1.0,0,1,8,0.0018605129867553744,0.13579803243340371,0.002940095553105476,0.21428571428571427
hsa-miR-378c,hsa-miR-378c,MicroRNA,1.0,0,1,64,0.019265348148984205,0.2808696460094769,0.02352076442484381,0.5500992063492064
hsa-miR-363-3p,hsa-miR-363-3p,MicroRNA,1.0,0,1,121,0.053037048572599,0.2792093839475386,0.04446894524072033,0.06707988980716253
hsa-let-7d-5p,hsa-let-7d-5p,MicroRNA,1.0,0,1,104,0.222570456029578,0.2964016080007844,0.03822124219037119,0.07150858849887975
hsa-miR-7-5p,hsa-miR-7-5p,MicroRNA,1.0,0,1,87,0.03649080838378127,0.25384163237887314,0.03197353914002205,0.04677893611333868
hsa-miR-16-5p,hsa-miR-16-5p,MicroRNA,1.0,0,1,190,0.08571038938746824,0.2950131745876842,0.06982726938625505,0.2407128933444723
hsa-miR-542-3p,hsa-miR-542-3p,MicroRNA,1.0,0,1,5,0.0021185340499555007,0.12401033761332403,0.0018375597206909226,0.0
hsa-miR-424-5p,hsa-miR-424-5p,MicroRNA,1.0,0,1,17,0.005796537151567454,0.13543300031360603,0.006247703050349137,0.1323529411764706
hsa-miR-181a-5p,hsa-miR-181a-5p,MicroRNA,1.0,0,1,11,0.0019455675401713615,0.1592309718198578,0.00404263138552003,0.7454545454545455
hsa-miR-132-3p,hsa-miR-132-3p,MicroRNA,1.0,0,1,7,0.0015747537058101806,0.1353723523353186,0.0025725836089672918,0.09523809523809523
hsa-miR-135a-5p,hsa-miR-135a-5p,MicroRNA,1.0,0,1,14,0.0038939199679420364,0.136115989013463,0.0051451672179345835,0.2967032967032967
hsa-miR-335-5p,hsa-miR-335-5p,MicroRNA,1.0,0,1,11,0.0024464639855692884,0.236597010252798,0.00404263138552003,0.10909090909090909
hsa-miR-144-3p,hsa-miR-144-3p,MicroRNA,1.0,0,1,32,0.007165446107850843,0.2411262662518944,0.011760382212421904,0.16733870967741934
hsa-miR-184,hsa-miR-184,MicroRNA,1.0,0,1,1,0.0,0.13270995214890907,0.0003675119441381845,
hsa-let-7e-5p,hsa-let-7e-5p,MicroRNA,1.0,0,1,45,0.022072570285865477,0.24667482660138718,0.016538037486218304,0.07474747474747474
hsa-miR-107,hsa-miR-107,MicroRNA,1.0,0,1,169,0.09283879255265394,0.29651790093182934,0.062109518559353184,0.09833755987602141
hsa-miR-501-3p,hsa-miR-501-3p,MicroRNA,1.0,0,1,32,0.010191605356992903,0.23952143253307978,0.011760382212421904,0.05443548387096774
hsa-miR-425-5p,hsa-miR-425-5p,MicroRNA,1.0,0,1,18,0.003531173248094598,0.24440132589538363,0.006615214994487321,0.11764705882352941
hsa-let-7c-5p,hsa-let-7c-5p,MicroRNA,1.0,0,1,32,0.01147765555700971,0.16022685111570467,0.011760382212421904,0.6169354838709677
hsa-miR-106a-5p,hsa-miR-106a-5p,MicroRNA,1.0,0,1,231,0.07008386502584116,0.2878773450147605,0.08489525909592062,0.5308865047995482
hsa-miR-1306-5p,hsa-miR-1306-5p,MicroRNA,1.0,0,1,29,0.011756616557053427,0.25901807899922885,0.01065784638000735,0.08374384236453201
hsa-miR-451a,hsa-miR-451a,MicroRNA,1.0,0,1,3,0.0007180875702800927,0.17179064613286354,0.0011025358324145535,0.0
hsa-miR-205-5p,hsa-miR-205-5p,MicroRNA,1.0,0,1,8,0.0016778966138303955,0.12556593977154726,0.002940095553105476,0.10714285714285714
hsa-miR-339-5p,hsa-miR-339-5p,MicroRNA,1.0,0,1,23,0.013518500201621824,0.23313025372098403,0.008452774715178244,0.02766798418972332
hsa-miR-30c-5p,hsa-miR-30c-5p,MicroRNA,1.0,0,1,12,0.09395830816477721,0.23252057534035844,0.004410143329658214,0.030303030303030304
hsa-miR-98-5p,hsa-miR-98-5p,MicroRNA,0.0,0,1,26,0.008127670463556853,0.23508826502838479,0.009555310547592797,0.11076923076923077
hsa-miR-454-3p,hsa-miR-454-3p,MicroRNA,1.0,0,1,64,0.022186842360417746,0.26740380362671384,0.02352076442484381,0.10367063492063493
hsa-miR-17-5p,hsa-miR-17-5p,MicroRNA,1.0,0,1,69,0.009654125007713836,0.27129139370008076,0.02535832414553473,0.690537084398977
hsa-miR-150-5p,hsa-miR-150-5p,MicroRNA,1.0,0,1,11,0.0037813108766362857,0.2135942909630467,0.00404263138552003,0.03636363636363636
hsa-miR-152-3p,hsa-miR-152-3p,MicroRNA,1.0,0,1,69,0.02932341366073361,0.27109676262218635,0.02535832414553473,0.09249786871270248
hsa-miR-370-5p,hsa-miR-370-5p,MicroRNA,1.0,0,1,11,0.0032445835705999754,0.13548155783623897,0.00404263138552003,0.07272727272727272
hsa-miR-338-3p,hsa-miR-338-3p,MicroRNA,1.0,0,1,20,0.008020924218075902,0.22400889218228973,0.0073502388827636905,0.05263157894736842
hsa-miR-15b-5p,hsa-miR-15b-5p,MicroRNA,1.0,0,1,76,0.036560285203259636,0.27905474014585063,0.027930907754502025,0.1256140350877193
hsa-miR-34c-5p,hsa-miR-34c-5p,MicroRNA,1.0,0,1,13,0.003968233804215458,0.13606697573929874,0.004777655273796398,0.07692307692307693
hsa-miR-1-3p,hsa-miR-1-3p,MicroRNA,1.0,0,1,16,0.004183259041007814,0.25189567536038665,0.005880191106210952,0.15
hsa-miR-320b,hsa-miR-320b,MicroRNA,1.0,0,1,6,0.002350534733768746,0.20982855556326785,0.002205071664829107,0.0
hsa-miR-136-5p,hsa-miR-136-5p,MicroRNA,1.0,0,1,4,0.002088485314503815,0.1216645872741176,0.001470047776552738,0.0
hsa-miR-455-5p,hsa-miR-455-5p,MicroRNA,1.0,0,1,3,0.0013925661080797214,0.12318161444113931,0.0011025358324145535,0.0
hsa-miR-10a-5p,hsa-miR-10a-5p,MicroRNA,1.0,0,1,8,0.0012569253633691294,0.21718514261081975,0.002940095553105476,0.07142857142857142
hsa-miR-324-5p,hsa-miR-324-5p,MicroRNA,1.0,0,1,14,0.005183216799202458,0.20755235152763474,0.0051451672179345835,0.01098901098901099
hsa-miR-30d-5p,hsa-miR-30d-5p,MicroRNA,1.0,0,1,8,0.002338989435237868,0.1583468650149285,0.002940095553105476,0.25
hsa-miR-143-3p,hsa-miR-143-3p,MicroRNA,1.0,0,1,19,0.009011919268691274,0.21341334274620544,0.006982726938625506,0.011695906432748537
hsa-miR-331-3p,hsa-miR-331-3p,MicroRNA,1.0,0,1,2,0.004864642622807666,0.16183949890251084,0.000735023888276369,0.0
hsa-miR-423-5p,hsa-miR-423-5p,MicroRNA,1.0,0,1,14,0.00469729984391444,0.25512701493796947,0.0051451672179345835,0.0989010989010989
hsa-miR-410-3p,hsa-miR-410-3p,MicroRNA,1.0,0,1,2,1.1378719033405264e-05,0.10943778735112045,0.000735023888276369,0.0
hsa-miR-129-5p,hsa-miR-129-5p,MicroRNA,1.0,0,1,4,0.0014452797601113778,0.12490187166880139,0.001470047776552738,0.16666666666666666
hsa-miR-29b-3p,hsa-miR-29b-3p,MicroRNA,1.0,0,1,31,0.01577584637832788,0.2191056026672465,0.01139287026828372,0.010752688172043012
hsa-miR-23b-3p,hsa-miR-23b-3p,MicroRNA,1.0,0,1,4,0.0020884853145038155,0.1616836925710007,0.001470047776552738,0.0
hsa-miR-493-5p,hsa-miR-493-5p,MicroRNA,1.0,0,1,5,0.0013786388519503152,0.1340992769374085,0.0018375597206909226,0.0
hsa-let-7g-5p,hsa-let-7g-5p,MicroRNA,1.0,0,1,6,0.0016082520158901496,0.21185787371224332,0.002205071664829107,0.06666666666666667
hsa-miR-342-3p,hsa-miR-342-3p,MicroRNA,1.0,0,1,5,0.0021007548826345395,0.133743308410388,0.0018375597206909226,0.0
hsa-miR-96-5p,hsa-miR-96-5p,MicroRNA,0.0,0,1,15,0.004823357405450961,0.13593237105984982,0.005512679162072768,0.047619047619047616
hsa-miR-130a-3p,hsa-miR-130a-3p,MicroRNA,1.0,0,1,7,0.002321192137764449,0.13401604823336435,0.0025725836089672918,0.14285714285714285
hsa-miR-204-5p,hsa-miR-204-5p,MicroRNA,1.0,1,0,6,,,,
hsa-miR-29c-3p,hsa-miR-29c-3p,MicroRNA,1.0,0,1,4,0.002783919390773553,0.12331225780134611,0.001470047776552738,0.0
hsa-miR-33b-5p,hsa-miR-33b-5p,MicroRNA,1.0,0,1,2,0.0006964043365784498,0.18951789856435333,0.000735023888276369,0.0
hsa-miR-19b-3p,hsa-miR-19b-3p,MicroRNA,1.0,0,1,10,0.00478759644597677,0.23341826885954753,0.0036751194413818453,0.06666666666666667
hsa-miR-421,hsa-miR-421,MicroRNA,1.0,0,1,26,0.011917402257660085,0.24174330267892843,0.009555310547592797,0.14153846153846153
hsa-miR-301a-3p,hsa-miR-301a-3p,MicroRNA,1.0,0,1,20,0.006302011775942999,0.23352645809192737,0.0073502388827636905,0.09473684210526316
hsa-miR-100-5p,hsa-miR-100-5p,MicroRNA,1.0,0,1,1,0.0,0.12415294262598053,0.0003675119441381845,
hsa-miR-106b-5p,hsa-miR-106b-5p,MicroRNA,1.0,0,1,62,0.011520881796693503,0.26371804937625404,0.02278574053656744,0.4949762030671602
hsa-miR-330-3p,hsa-miR-330-3p,MicroRNA,1.0,2,0,4,,,,
hsa-miR-26a-5p,hsa-miR-26a-5p,MicroRNA,1.0,0,1,6,0.00248108991409676,0.15652669186558277,0.002205071664829107,0.2
hsa-miR-491-5p,hsa-miR-491-5p,MicroRNA,1.0,0,1,18,0.006417224096414791,0.23173629743196628,0.006615214994487321,0.06535947712418301
hsa-miR-196b-5p,hsa-miR-196b-5p,MicroRNA,1.0,0,1,3,0.0013925661080797219,0.1616491096732795,0.0011025358324145535,0.0
hsa-miR-125a-5p,hsa-miR-125a-5p,MicroRNA,1.0,0,1,6,0.0034795960321204675,0.12389852043116521,0.002205071664829107,0.0
hsa-miR-130b-3p,hsa-miR-130b-3p,MicroRNA,1.0,0,1,17,0.004790723972319401,0.2396733528898755,0.006247703050349137,0.0661764705882353
hsa-miR-142-5p,hsa-miR-142-5p,MicroRNA,1.0,0,1,9,0.0003254821787375532,0.22748137557378284,0.0033076074972436605,0.4722222222222222
hsa-miR-221-3p,hsa-miR-221-3p,MicroRNA,1.0,0,1,4,0.0016304846795869392,0.1336132596685083,0.001470047776552738,0.16666666666666666
hsa-let-7a-5p,hsa-let-7a-5p,MicroRNA,0.0,0,1,2,0.0006964043365784499,0.16802845867378133,0.000735023888276369,0.0
hsa-miR-148b-3p,hsa-miR-148b-3p,MicroRNA,1.0,0,1,19,0.004851784104167906,0.2282715396813411,0.006982726938625506,0.14619883040935672
hsa-miR-128-3p,hsa-miR-128-3p,MicroRNA,1.0,0,1,3,0.001260707791817789,0.17954504959315792,0.0011025358324145535,0.0
hsa-miR-25-3p,hsa-miR-25-3p,MicroRNA,1.0,0,1,28,0.007127539491404993,0.23269956123470095,0.010290334435869167,0.14285714285714285
hsa-miR-1271-5p,hsa-miR-1271-5p,MicroRNA,1.0,0,1,3,0.0020907258317476862,0.18001548264157685,0.0011025358324145535,0.3333333333333333
hsa-miR-708-5p,hsa-miR-708-5p,MicroRNA,1.0,0,1,6,0.002976052372373908,0.16647392477559336,0.002205071664829107,0.0
hsa-miR-497-5p,hsa-miR-497-5p,MicroRNA,1.0,0,1,3,0.001802621009379841,0.21061798927053577,0.0011025358324145535,0.0
hsa-miR-23a-3p,hsa-miR-23a-3p,MicroRNA,1.0,0,1,22,0.015059417968237218,0.23309430179659188,0.00808526277104006,0.03463203463203463
hsa-miR-103a-3p,hsa-miR-103a-3p,MicroRNA,1.0,0,1,8,0.0014185752135821247,0.20382981592610072,0.002940095553105476,0.5357142857142857
hsa-miR-493-3p,hsa-miR-493-3p,MicroRNA,1.0,0,1,2,0.0006964043365784498,0.13376698083986016,0.000735023888276369,0.0
hsa-miR-222-3p,hsa-miR-222-3p,MicroRNA,1.0,0,1,5,0.000517102378378116,0.1342183545708831,0.0018375597206909226,0.3
hsa-miR-187-3p,hsa-miR-187-3p,MicroRNA,1.0,0,1,1,0.0,0.12354407617802117,0.0003675119441381845,
hsa-miR-193a-3p,hsa-miR-193a-3p,MicroRNA,1.0,0,1,7,0.0021330659535656977,0.1867086653078871,0.0025725836089672918,0.14285714285714285
hsa-miR-29a-3p,hsa-miR-29a-3p,MicroRNA,1.0,0,1,1,0.0,0.09991736902991241,0.0003675119441381845,
hsa-miR-20a-5p,hsa-miR-20a-5p,MicroRNA,1.0,4,0,2,,,,
hsa-miR-615-3p,hsa-miR-615-3p,MicroRNA,1.0,5,0,2,,,,
hsa-miR-760,hsa-miR-760,MicroRNA,1.0,0,1,12,0.003855008181708964,0.20846838149093166,0.004410143329658214,0.030303030303030304
hsa-miR-30b-5p,hsa-miR-30b-5p,MicroRNA,1.0,0,1,2,0.0006964043365784496,0.12258221483313735,0.000735023888276369,0.0
hsa-miR-190a-5p,hsa-miR-190a-5p,MicroRNA,1.0,0,1,2,0.0006964043365784498,0.19654118717898705,0.000735023888276369,0.0
hsa-miR-551b-3p,hsa-miR-551b-3p,MicroRNA,1.0,0,1,1,0.0,0.18999434353591854,0.0003675119441381845,
hsa-miR-328-3p,hsa-miR-328-3p,MicroRNA,1.0,0,1,5,0.0016253892261940013,0.20238334337551048,0.0018375597206909226,0.0
hsa-miR-877-5p,hsa-miR-877-5p,MicroRNA,1.0,0,1,5,0.00140809053837727,0.2229844360846795,0.0018375597206909226,0.1
hsa-miR-199b-3p,hsa-miR-199b-3p,MicroRNA,1.0,0,1,7,0.003134903188227,0.15610637748515363,0.0025725836089672918,1.0
hsa-miR-199a-3p,hsa-miR-199a-3p,MicroRNA,1.0,0,1,7,0.003134903188227,0.15610637748515363,0.0025725836089672918,1.0
hsa-miR-199a-5p,hsa-miR-199a-5p,MicroRNA,1.0,0,1,1,0.0,0.17905585500207308,0.0003675119441381845,
hsa-miR-299-5p,hsa-miR-299-5p,MicroRNA,1.0,0,1,1,0.0,0.1613729781668713,0.0003675119441381845,
hsa-miR-503-5p,hsa-miR-503-5p,MicroRNA,1.0,0,1,1,0.0,0.1504504056138954,0.0003675119441381845,
hsa-let-7i-5p,hsa-let-7i-5p,MicroRNA,1.0,3,0,3,,,,
hsa-miR-26b-5p,hsa-miR-26b-5p,MicroRNA,1.0,0,1,2,0.0006964043365784496,0.13418260908162813,0.000735023888276369,0.0
hsa-miR-502-3p,hsa-miR-502-3p,MicroRNA,1.0,0,1,1,0.0,0.19738818152138426,0.0003675119441381845,
hsa-let-7f-5p,hsa-let-7f-5p,MicroRNA,1.0,0,1,1,0.0,0.16799110864128924,0.0003675119441381845,
hsa-miR-340-5p,hsa-miR-340-5p,MicroRNA,1.0,0,1,2,0.0006964043365784499,0.167823238771998,0.000735023888276369,0.0
hsa-miR-154-5p,hsa-miR-154-5p,MicroRNA,1.0,0,1,1,0.0,0.1236046939526516,0.0003675119441381845,
hsa-miR-374b-5p,hsa-miR-374b-5p,MicroRNA,1.0,0,1,1,0.0,0.18510807666401322,0.0003675119441381845,
hsa-miR-409-3p,hsa-miR-409-3p,MicroRNA,1.0,0,1,1,0.0,0.19892083963940252,0.0003675119441381845,
hsa-miR-330-5p,hsa-miR-330-5p,MicroRNA,1.0,0,1,2,0.001392323543002543,0.16554405563769783,0.000735023888276369,0.0
hsa-miR-382-5p,hsa-miR-382-5p,MicroRNA,1.0,6,0,1,,,,
hsa-miR-27a-3p,hsa-miR-27a-3p,MicroRNA,1.0,0,1,6,0.0034795960321204675,0.19151092809629394,0.002205071664829107,0.0
hsa-miR-212-3p,hsa-miR-212-3p,MicroRNA,1.0,0,1,2,1.7206461920350112e-05,0.13388546879844104,0.000735023888276369,1.0
hsa-miR-125b-5p,hsa-miR-125b-5p,MicroRNA,1.0,1,0,4,,,,
hsa-miR-532-5p,hsa-miR-532-5p,MicroRNA,1.0,7,0,1,,,,
hsa-miR-22-5p,hsa-miR-22-5p,MicroRNA,1.0,8,0,1,,,,
hsa-miR-582-5p,hsa-miR-582-5p,MicroRNA,1.0,0,1,4,0.0007644174575961392,0.2042429565569894,0.001470047776552738,0.0
hsa-miR-374c-5p,hsa-miR-374c-5p,MicroRNA,1.0,0,1,1,0.0,0.18668560489100228,0.0003675119441381845,
hsa-miR-874-3p,hsa-miR-874-3p,MicroRNA,1.0,0,1,1,0.0,0.125953085288113,0.0003675119441381845,
hsa-miR-655-3p,hsa-miR-655-3p,MicroRNA,1.0,9,0,1,,,,
hsa-miR-28-5p,hsa-miR-28-5p,MicroRNA,1.0,10,0,1,,,,
hsa-miR-34a-5p,hsa-miR-34a-5p,MicroRNA,1.0,11,0,1,,,,
hsa-miR-33a-5p,hsa-miR-33a-5p,MicroRNA,1.0,0,1,2,1.2555111111306824e-05,0.1337906616508077,0.000735023888276369,0.0
hsa-miR-758-3p,hsa-miR-758-3p,MicroRNA,1.0,0,1,1,0.0,0.13231496476561475,0.0003675119441381845,
hsa-miR-92b-3p,hsa-miR-92b-3p,MicroRNA,0.0,12,0,1,,,,
hsa-miR-32-5p,hsa-miR-32-5p,MicroRNA,1.0,13,0,1,,,,
RPS3,RPS3,Messenger RNA,0.0,0,1,1,0.0,0.41379310344827586,0.006578947368421052,
RPA1,RPA1,Messenger RNA,0.0,0,1,1,0.0,0.4010902309568211,0.006578947368421052,
TRHDE,TRHDE,Messenger RNA,0.0,0,1,3,4.6035293062349835e-05,0.2590808005930319,0.019736842105263157,1.0
RPL14,RPL14,Messenger RNA,0.0,0,1,1,0.0,0.41379310344827586,0.006578947368421052,
LRRC1,LRRC1,Messenger RNA,0.0,0,1,1,0.0,0.41379310344827586,0.006578947368421052,
FZD4,FZD4,Messenger RNA,0.0,0,1,6,0.0015117279521436038,0.2616997379258705,0.039473684210526314,0.8666666666666667
RAB5B,RAB5B,Messenger RNA,0.0,0,1,5,0.002692133303041958,0.4696791533680497,0.03289473684210526,1.0
KAT7,KAT7,Messenger RNA,0.0,0,1,4,0.0012226258040327947,0.4520614389652385,0.02631578947368421,0.8333333333333334
SLC35C2,SLC35C2,Messenger RNA,0.0,0,1,3,0.002162051661976803,0.42171945701357466,0.019736842105263157,0.3333333333333333
CADM1,CADM1,Messenger RNA,0.0,0,1,7,0.0049678888321621215,0.4502415458937198,0.046052631578947366,0.7619047619047619
ZBTB7C,ZBTB7C,Messenger RNA,0.0,0,1,2,0.00039463879848343226,0.41226776762017103,0.013157894736842105,0.0
NRP1,NRP1,Messenger RNA,0.0,0,1,3,6.449715028833293e-05,0.2588409553786336,0.019736842105263157,1.0
CCDC85C,CCDC85C,Messenger RNA,0.0,0,1,5,0.0024246533290764464,0.4680281218613994,0.03289473684210526,1.0
HCAR2,HCAR2,Messenger RNA,0.0,0,1,1,0.0,0.25726904674273093,0.006578947368421052,
EDC3,EDC3,Messenger RNA,0.0,0,1,1,0.0,0.41379310344827586,0.006578947368421052,
LAS1L,LAS1L,Messenger RNA,0.0,0,1,2,3.958871587481144e-06,0.41446783278980137,0.013157894736842105,1.0
GNAI1,GNAI1,Messenger RNA,0.0,0,1,2,2.684934628791172e-06,0.257767124550567,0.013157894736842105,1.0
EMX2,EMX2,Messenger RNA,0.0,0,1,1,0.0,0.2549699069852271,0.006578947368421052,
ITSN1,ITSN1,Messenger RNA,0.0,0,1,10,0.0036655424776905914,0.261650758001123,0.06578947368421052,0.5333333333333333
RCC2,RCC2,Messenger RNA,0.0,0,1,5,0.00176483968873973,0.43348837209302327,0.03289473684210526,0.8
HNRNPA1,HNRNPA1,Messenger RNA,0.0,0,1,4,0.0022358125247156245,0.4309494451294698,0.02631578947368421,0.6666666666666666
DAG1,DAG1,Messenger RNA,0.0,0,1,2,0.00024854128008568307,0.41700223713646534,0.013157894736842105,1.0
PRPF38A,PRPF38A,Messenger RNA,0.0,0,1,3,0.0006616786167329709,0.4557457212713936,0.019736842105263157,1.0
PAK4,PAK4,Messenger RNA,0.0,0,1,4,0.0015853443797442276,0.42660970399755876,0.02631578947368421,0.5
ACO1,ACO1,Messenger RNA,0.0,0,1,1,0.0,0.25726904674273093,0.006578947368421052,
NOVA2,NOVA2,Messenger RNA,0.0,0,1,3,0.00075457332580923,0.281968535699879,0.019736842105263157,0.6666666666666666
IL20RA,IL20RA,Messenger RNA,0.0,0,1,1,0.0,0.4010902309568211,0.006578947368421052,
DMRT2,DMRT2,Messenger RNA,0.0,0,1,1,0.0,0.2799078986885574,0.006578947368421052,
ZNF740,ZNF740,Messenger RNA,0.0,0,1,3,0.0007742743144973345,0.4345663661796705,0.019736842105263157,1.0
AK2,AK2,Messenger RNA,0.0,0,1,1,0.0,0.41379310344827586,0.006578947368421052,
