accession_id,0961f723-1c0b-4a2a-8a86-861bf407085b,5359d1b9-dfba-4f3e-b0c4-7fbf51dfb72c,f83b6eb6-444b-4fe0-9f53-3f152537500d,95434759-f95d-4e7a-bc24-c8d8a2dc6d2c,e6a87bcc-c44d-4a20-8f52-e9c4f2923246,6ede932d-8018-4760-8001-179f8bfd3861,5cc5f8c9-a224-4d70-b406-89f0d35cd711,f9b78f39-e96f-4ca4-9149-5c19c68b0d5e,22a58527-ff76-4eb6-a212-a7600e6d8963,a8ae4c3f-e77d-4664-b9ae-278d0b6e4e81,e4617ffc-d0b4-4ebd-88fc-0b5e9d2eefbf,5cf76542-49f0-4d0c-8427-437c55f51f61,bf63f154-6eb1-4a9e-a683-3aa4cdbb7125,4d85e3a8-263a-4f3a-8b40-0aa1f20944d3,0a4647df-3e2f-445a-88a5-01c2e6a811c8,e70cc642-063e-4ea4-8fcc-9f5cfe3ce9a9,080fe4c3-1515-46fa-95b9-46e630d31b6c,1ffe7970-0f26-4dbb-a868-82f62c81ceca,f697950a-6bbf-430c-98f2-ee7e61840a5f,597d6fb5-0322-4689-99c7-50fa624944b9,448acb1c-e015-4b7d-9afa-2f7a711ec5a4,acd05696-1ab3-4e43-8520-2a141acb9e25,e0aeb03a-23d3-4013-b7e1-c120e03f10df,cd88f5a8-72ec-466b-9c0c-cd829a3d3624,f6bfc040-7f92-4499-b5b3-68615c2e7b33,003bb8e8-01b8-4c6a-82b6-d0b003d5143b,809f13dc-caad-4bde-9b5e-606e5d229d42,841108cf-9214-42f6-bd8d-1cd80c14e943,8f45a07f-25c0-4820-b3b9-e2e0bbc54940,2f539f92-b73d-4e77-ba07-f94b1fb254f6,c37cdc8b-c959-47cf-8475-85b3dc948a60,ed578987-fae3-426c-9435-c72ab01d4b82,d8f4fee7-bb7b-48d1-8d15-7ee33cc5f339,efa0d6a5-c470-4963-b530-641084d80e4b,2355503e-8013-4092-9733-eabd4ca15ce6,0983589f-38ab-4ffe-aa77-0936d573b23a,ae89d22f-6bff-493e-8ec8-59987ccc1785,e7b54d74-6e25-460a-bee5-d07b4d410773,97911982-e3ec-49cd-b7e3-3fd0b5e7cd43,f7361347-012a-4bcc-8fac-5e649cb43430,c0f81986-03c5-494e-9a43-27e1d6ae140d,44877412-0b2c-4dbf-a414-94ef673887f6,e6c86b12-3456-4c01-b1f3-bb0c385e7c63,bcb36504-3626-47e9-bf05-de36428737c4,dab318b3-2e82-4f0b-92db-3a4b7e98bcec,a9a3d49c-6d6d-4989-b3ec-c0679684621a,8eb51180-16da-4fd3-9054-92d6f9f88da1,7d31346d-1d85-4ffd-ab8d-0f8cec91f81b,9042f38b-948f-4f8d-a1e1-8f7050550500,4af362e9-6809-4f30-a59c-49627ab987c2,9829840b-4803-4e25-8325-a74a2ca16dc2,d0f845cb-f147-4d1b-9759-b842c3894b95,807ab4ca-7f1c-4df0-a657-00f77d5b8eb1,563757fe-ab75-4fed-bda6-014e6e2ddb53,6874f5d8-0d77-46df-89a7-51e7b1351075,f4c820c4-0ed2-4e06-9bc4-24f0259fa80a,d883c427-a678-4ff1-b7de-49ba0d305b2f,2a86ab10-4cd3-47d3-8f09-f92165a6da71,60f0ab3d-cce7-44c8-b56e-dc96f5c44a9b,989c8235-bae1-4452-a4cd-156b600f8233,a473ce1d-15e1-4ca2-bcba-fa36367a7f0d,59cab2cc-e8c4-42c3-a47c-1056cc7fd1af,dc77fc58-c2e0-40b8-940d-b5e7ad227d92,d3beada8-7594-46d9-8e60-7c5637ba157c,90825e80-0e8b-4430-89d2-207cf4be6619,0563f81d-6fe3-4648-be83-ffcfb27df35f,dafd5e8a-1a86-42fb-88e2-92fd09d596da,813b35dc-d0ed-43f0-93f7-abb9bb6f197a,187a4656-8ce6-4df5-82fa-93a0a6bf9248,4cb946b2-4aec-4300-9c26-0fc36d0b95d0,5338c9ca-40ab-4fa9-9b55-dccb572321ca,fe9a6609-5a92-436b-8d60-140e4cd7dc9b,244aedc7-2e00-4543-a9de-c1e4ae0c92bf,c4393731-c0be-451e-a40d-b73b3754de1a,f084f7fb-d15c-43bb-bb99-f056b771fa62,193602bb-7069-4a72-8131-804a0bd923f5,a3ee5904-e876-4ee4-a9b0-ff5d0b3d275f,0bc59ba8-158b-4309-b4d5-bb541f892fbf,3f7848d9-ee82-4648-92d8-e0188275abf4,5fab925b-4cc8-4126-8fb9-8f7655f7bde1,54f6fcc7-e68d-42dc-b1c9-90fa90b083b6,8a37c9f4-a187-4536-9c29-41a3aecba27d,8dbb8398-24b8-4204-bd68-97b22c3353a0,5a79be00-de6f-44ab-a0ac-29ec7bbd2087,118c6c30-50e6-47e2-8a1e-2f0af7b992ef,740e84ea-f42a-4e1c-99bd-39f35627be12,d2d4e49b-9070-4123-a0a1-26c1ae412f90
MIMAT0003260,8.210318000000001,5.07282,12.043266,1.743898,6.998786,0.91975,,2.28474,4.140915,6.51871,0.919904,20.67017,8.376451,3.546928,16.432868,8.392944,2.328901,15.824027000000001,4.166265,1.254565,5.490192,7.277548,,0.823102,4.098683,1.704446,6.662948,13.289753000000001,7.221757,1.5130139999999999,2.034646,1.840393,5.829958,4.161101,2.843863,1.928386,11.954101,7.642878,10.565370000000001,3.316382,9.156658,1.868324,0.691059,5.639628,4.081042,1.740741,1.614213,1.606186,14.683612,7.842373,10.966776,13.292637000000001,10.757248,,9.713216000000001,3.3291060000000003,6.4513799999999994,3.35909,0.507244,3.7331909999999997,0.623872,,26.901873,5.39199,1.7074500000000001,3.575873,2.818208,1.5340019999999999,2.398643,2.268814,6.544084,2.076551,,1.155603,2.354474,10.449556999999999,6.039078,5.038779,4.154421,1.142474,1.764588,2.257454,3.6996979999999997,1.809827,3.137708,1.346397,3.964915
MIMAT0003265,0.35697,,,,,0.91975,,,,,,,0.644342,,,,,,0.520783,0.627283,,,,,,,,0.132898,,,,,,,2.132897,,,0.95536,,,1.308094,,0.138212,,,0.87037,,0.803093,0.978907,0.560169,,,,,0.359749,,,,1.521731,,,,,,,,,0.0767,,,,0.519138,1.019784,,,0.435398,,,,,,,,,,,
MIMAT0003266,9.995169,16.667838,27.699512999999996,9.59144,3.81752,59.783749,6.605511,3.4271100000000003,17.02376,5.070107999999999,8.279136,17.819112,47.036992,22.069774,27.065901999999998,16.785888,16.30231,23.304478,55.203013999999996,16.309345999999998,6.274505,10.396495999999999,73.54639,5.761719,24.592096,19.601126,105.65532,109.77335,67.62190700000001,25.721241,17.29449,6.257337,0.97166,11.88886,7.109655,5.785156,1.19541,29.616156,7.924029,16.213422,50.361622999999994,47.642268,44.365989,13.159132000000001,5.830061000000001,1.74074,24.751264,10.440207999999998,45.029743,34.730506999999996,9.870099,10.225106,5.095539,4.923835,8.63397,12.48415,107.953089,7.837877000000001,25.869428999999997,14.932765,7.985566,8.322811,60.977578,14.635401,5.6915,10.727619,8.454622,9.204012,0.799548,4.5376270000000005,8.725446,117.84427099999999,35.692434000000006,87.825837,24.329565,9.143363,3.623448,12.876878,24.926529,6.038793,32.644879,9.406056000000001,12.332327,28.957231,8.628696,18.849557,8.921058
MIMAT0003273,0.713941,0.724689,1.204326,0.871949,0.636253,,,,0.460102,,,,0.644342,,,,,1.150838,,1.254565,,0.519825,,1.6462050000000001,,0.426111,,0.132898,,,1.017323,,0.97166,0.594443,0.710966,,,,,0.368487,,,0.138212,,,0.87037,,0.803093,,,,,3.397026,0.820639,,0.832277,,,0.507244,1.244397,,1.188973,1.7934579999999998,,,0.715175,2.113655,,0.799548,,0.623246,,,,,,,1.119729,,0.489632,,0.376242,2.466466,,,0.336599,
MIMAT0003283,11.066081,13.044396,9.634612,40.109655999999994,6.362533,23.913500000000003,5.779821,13.708441999999998,7.361626,5.070108,3.679616,1.425528,1.933026,11.42899,9.666394,3.357178,4.657802,26.756993,14.581927,16.309347,3.137252,5.718073,8.551905,11.934989999999999,0.683114,8.096117,7.614798,6.777774,9.191327000000001,5.043379999999999,6.612599,4.048864,49.55464,6.538873000000001,7.820622,2.892579,11.954101000000001,22.928637,3.52179,9.949145,2.616188,9.341621,49.756249,0.939938,11.660122000000001,13.055556000000001,5.3807100000000005,7.227835000000001,3.915629,12.883897999999999,46.06046,7.157574,2.8308549999999997,2.461918,15.469195000000001,12.48415,30.966624,3.35909,47.173663,2.488794,3.36891,2.377946,4.184736,3.851421,21.343124999999997,22.170411,16.909245,15.493419,4.797287,6.8064409999999995,2.492984,23.880337,8.15827,8.089221,6.2785969999999995,10.014158,10.870339999999999,3.91905,1.661768,13.546479,37.056349000000004,86.911961,1.233233,2.71474,19.610673,6.395385,23.789487
MIMAT0003284,3.569702,5.797509,9.634612,4.359745,2.545013,13.796249999999999,3.302756,4.56948,1.380306,2.172903,9.19904,2.851057,5.799081,7.487959999999999,3.8665570000000002,2.517882,2.328902,3.164806,8.853314000000001,2.509131,0.784313,5.718073,5.986333999999999,1.646204,5.46491,0.852222,6.662948,2.126361,5.252187,5.547718,5.086613,0.368079,4.8582980000000004,5.3499870000000005,7.109655,2.892579,7.172460000000001,1.91072,7.043582,5.527304,3.9242820000000003,4.67081,0.69106,6.579566000000001,6.413066,5.222222,1.076142,3.212372,5.873444,4.481354,,9.202596,13.588104,1.641279,5.755980999999999,17.061671,4.731012,4.4787870000000005,3.550706,8.710779,3.618459,11.88973,1.195638,6.932558,3.699475,4.291048,16.204692,2.377704,6.396383,7.940847999999999,3.427853,3.633965,11.217623,8.089221,1.56965,5.224778,4.831264,,6.647073,5.385951,6.176058,2.633696,3.699699,4.524567,7.059843,3.029392,21.80703
MIMAT0003287,0.35697,,,,,,,2.28474,0.460102,,,,,0.394103,,0.839294,1.164451,,,,,,,1.234654,0.683114,,0.95185,1.727668,,,,,,,,,,0.95536,,,,,,0.939938,,,,,0.978907,,2.193356,,4.529368,,,,0.430092,,0.507244,,0.37432299999999996,2.377946,,,0.284575,0.715175,,,,,,,,1.155603,,0.435398,1.207816,,,,,1.504969,,,,,0.991229
MIMAT0003293,1.7848510000000002,1.449378,1.806489,,1.272506,0.91975,3.3027550000000003,,0.460102,,1.839808,4.989351,0.644342,1.576412,0.966639,2.5178830000000003,2.328901,2.589388,,,2.352939,,2.565572,1.234654,,0.426111,3.807399,1.461874,0.656523,1.5130139999999999,1.525984,0.368079,0.97166,1.188886,1.421932,,,0.95536,2.641344,2.210922,3.270235,,0.829271,3.759752,1.166012,0.87037,,2.4092789999999997,0.978907,0.560169,2.193356,2.045022,1.132342,0.82064,,,0.860184,,1.521731,4.977588,0.748644,1.188973,1.195639,1.540569,1.9920250000000002,,2.1136559999999998,1.7641010000000001,2.398644,,0.934869,,3.059351,,3.139298,4.353982,4.831262,1.119728,,7.507688,,1.1287260000000001,1.233233,2.71474,0.784427,0.673198,
MIMAT0003294,3.212733,2.174067,4.817307,4.359745,,2.7592499999999998,,5.71185,6.441423,0.724301,4.59952,9.978702,,3.546928,0.966639,4.196472,2.328901,3.164806,1.041566,3.136413,0.784313,4.678424,5.131144,7.407926000000001,6.148025,0.852222,,2.392157,2.626093,6.556394,2.034646,2.576551,2.9149789999999998,7.133316,4.97676,0.964193,2.39082,4.776799,9.684924,3.316382,6.54047,1.868324,3.317084,3.759752,5.247054,2.61111,1.614213,1.606186,5.873443,,3.290033,1.022511,0.566171,,2.8779890000000004,4.577521,4.731012,,8.115898,2.488794,1.247744,2.377946,1.7934579999999998,2.3108519999999997,3.4149000000000003,1.43035,2.1136559999999998,2.070903,,2.268814,2.492984,4.67224,1.019784,2.311206,0.784825,3.918583,8.454709,1.679592,3.323537,1.305685,1.764588,3.009938,,,2.353281,4.712389,2.973686
MIMAT0003296,4.283643,1.449377,0.602163,4.359745,3.181266,0.91975,0.825689,5.711851,3.220712,3.621506,1.839808,0.712764,5.154738,3.152825,3.866556,5.8750610000000005,6.986705,2.5893870000000003,,3.136413,0.784313,5.718074,3.420763,5.76172,2.732455,0.852222,3.807399,0.664489,1.96957,0.504338,1.017322,1.104236,0.97166,4.161101,1.421931,0.964193,1.19541,,0.880448,2.947895,5.232376,0.934162,3.3170839999999995,1.879876,1.749018,0.87037,0.538071,3.212372,3.915629,1.680507,2.193355,3.067532,3.963197,1.641279,1.079246,1.248415,,2.239393,2.028975,3.7331909999999997,0.124774,3.5669190000000004,1.195638,1.540569,1.9920250000000002,1.430349,2.1136559999999998,0.3068,2.398643,1.134407,0.311623,1.038276,1.019784,1.155603,,0.435398,8.454709,2.239457,3.323537,1.632107,0.882294,1.128727,3.699698,3.619653,,0.673198,1.982457
MIMAT0003297,0.35697,0.724689,1.80649,,0.636253,1.8395,0.825689,1.14237,0.920203,1.448602,1.839808,,0.644342,,1.933278,2.5178830000000003,2.328902,,,,,0.519825,,0.823102,0.683114,0.852222,1.9037,1.1960790000000001,,0.504338,,,0.97166,2.9722150000000003,0.710966,,1.19541,1.91072,0.880448,0.368487,1.308094,,1.934965,,1.749018,,0.538071,,,1.6805080000000001,,4.090043,0.566171,,1.4389949999999998,0.416138,,1.119697,,,0.623871,,,,0.284575,,,1.7641010000000001,0.799548,,0.311623,,3.059352,1.155603,,1.741592,,1.6795930000000001,3.323537,1.795317,,0.376242,,,,,0.991229
MIMAT0003298,10.352139999999999,10.145641,18.667064,1.743898,3.81752,13.796249999999999,6.60551,29.701624000000002,9.202033,10.140217,11.038848000000002,0.712764,22.551982,6.699752999999999,9.666393,10.910827,6.986704,6.90503,8.332531,10.663804,2.352939,4.158599,29.07648,5.761718999999999,16.394731,1.278334,5.711098,8.10675,6.565234,20.67786,13.733858999999999,1.840393,6.801617,20.211063,15.641241999999998,1.928386,10.758691,14.330397999999999,30.815663999999998,16.581909,17.005223,7.473297,6.910591,11.279256,9.328097,10.444446000000001,5.91878,8.834022000000001,8.810167,8.962710999999999,10.966776,9.202595,14.154274,6.975432,7.914472999999999,20.806917,17.20368,6.71818,6.086925,16.177163,13.849966,10.700757,1.7934579999999998,6.162274,12.5213,12.157968,11.977381,10.354513,13.592312,36.301017,9.971938000000002,4.153102,8.158271000000001,6.933619,10.202721,11.320353,18.117233,2.239457,19.110339,14.852164,8.822940000000001,4.891149,7.399396,4.524567,13.335258,7.741782,44.605287
MIMAT0003301,57.472227,8.696264,13.849757,31.390166,12.088813,4.59875,,30.843995,1.840407,5.79441,1.839808,1.425529,3.221711,3.546927,2.8999170000000003,20.982361,2.328901,9.782126,1.041566,7.527391,0.784313,22.872292,7.696716,14.4043,6.1480239999999995,1.704446,2.855549,6.777773,14.443514,20.173521,10.681890000000001,0.368079,36.923063,2.9722150000000003,10.664484,1.928386,15.540331,14.330397999999999,6.1631339999999994,25.425594,15.697129,6.539134000000001,13.682970000000001,4.69969,6.996072,29.592596,0.538071,3.212372,5.873444,26.327965,4.386711,,4.529368,11.899267,6.835224999999999,4.161384,21.074507999999998,11.196966,22.318722,12.443971000000001,0.9981949999999999,,,,17.64365,4.291048,5.636415,4.141806,1.599096,7.940847999999999,18.38576,3.633965,11.217622,26.578872,4.708947,11.320353,12.078156,2.799321,3.323537,10.608689,3.529176,23.703262,,2.71474,11.766404999999999,2.019595,5.947372
MIMAT0003302,0.35697,,1.204326,0.871949,,0.91975,,1.14237,,,,,0.644342,,,,,0.28771,0.520783,0.627283,,0.519825,,,,,,,,,,,2.9149789999999998,1.7833290000000002,,,,0.95536,,0.368487,,,,,1.166012,0.87037,,0.803093,,,,,,0.41032,,,1.290276,,0.507244,,0.499097,,,0.770284,0.56915,,,0.1534,1.599096,1.134407,0.311623,,,,0.784825,,,,,0.979265,1.764588,0.752484,1.233233,,,,
MIMAT0003306,0.35697,1.449378,0.602163,1.743898,0.636253,0.91975,0.825689,,0.460102,,1.839808,1.425528,,0.788206,,,1.164451,0.57542,0.520783,1.254565,0.784313,,0.855191,0.411551,,,1.9037,,0.656523,,,,,,,0.964193,1.19541,2.86608,0.880448,,1.9621410000000001,1.868324,,0.939938,,0.87037,,1.606186,0.978907,0.560169,3.290033,,,2.0515980000000003,0.359749,0.416138,3.0106439999999997,4.478788,3.550707,,0.998193,,1.195638,0.770284,0.56915,1.43035,,0.3068,,,0.311623,1.038276,2.039568,,0.784825,0.435398,,0.559864,,1.468898,2.646882,0.376242,2.466466,2.71474,0.784427,0.336599,1.982458
MIMAT0003309,1.42788,,0.602163,,1.9087589999999999,0.91975,,2.28474,,0.724301,,,1.288684,2.364618,0.966639,0.839294,,0.28771,0.520783,2.509131,,0.519825,2.565572,0.411551,,0.852222,0.95185,,,,0.508661,,0.97166,2.377772,,,,,0.880448,0.368487,2.616188,,0.829272,,1.166012,0.87037,,0.803093,2.936722,0.560169,2.193356,,0.566171,0.41032,1.079246,,0.430092,,1.014488,,1.497291,,,0.770284,0.853725,0.715175,1.409104,0.8437,1.599096,1.134407,0.311623,,1.019784,,,,1.207816,0.559864,,0.652844,,,,,,2.356194,0.991229
MIMAT0003312,6.425466,7.971576000000001,6.021633,,1.272506,3.679,,4.569481,3.220712,1.448602,,,1.288685,1.182309,0.966639,7.553649,11.644506999999999,1.438548,1.041566,7.527391000000001,,11.95597,0.855191,4.527065,4.098682999999999,1.278334,2.855549,21.263603999999997,1.96957,5.04338,2.543307,0.736157,1.943319,5.9444300000000005,2.843862,1.928386,,12.419678000000001,7.924028000000001,5.89579,5.232376,0.934162,3.869931,0.939938,4.664049,0.87037,1.076142,10.440207,4.894537,1.120338,2.193356,10.225106,2.830855,0.41032,5.396231,7.49049,5.161104,1.119697,1.014487,1.244397,2.121166,,5.380375,5.39199,4.837775000000001,4.291048,4.931863,2.070903,0.799548,3.40322,1.869738,,8.15827,6.933619,,0.435398,1.207816,,10.801496,1.305685,3.529176,7.1486030000000005,7.399396,2.71474,0.784427,1.346397,3.964914
MIMAT0003313,0.71394,0.724689,0.602163,0.871949,,,,,,,0.919904,,,,,0.839294,,0.57542,0.520783,1.881848,,1.03965,,0.411551,0.683114,,,,0.656523,,0.508661,0.368079,1.94332,1.7833290000000002,0.710966,,1.19541,,,,0.654047,,0.138212,,,0.87037,0.538071,,0.978907,0.560169,,,1.698513,,,,0.860184,,,,0.499097,,0.597819,0.770284,0.56915,,,0.8437,,,,0.519138,,,,0.870796,,,0.830884,0.8160540000000001,0.882294,1.1287260000000001,,,,,
MIMAT0003321,5.3545549999999995,0.724689,3.61298,,2.545013,,2.477066,1.14237,2.76061,37.66366399999999,8.279136000000001,1.425529,8.37645,12.611298999999999,3.866557,5.8750610000000005,3.493352,4.027934,1.562349,8.154672999999999,0.784313,1.559475,3.420762,0.823103,7.514251,3.408891,15.229595,2.657951,1.313047,4.539043,2.034646,1.472314,,4.161101,1.421932,3.856771,,2.86608,0.880448,1.842434,1.9621410000000001,,1.796754,4.69969,2.9150300000000002,3.481482,2.152284,4.818557,5.873443999999999,5.601694,1.096678,1.022511,9.058735,1.641279,3.597487,3.745245,0.860184,2.239393,6.086925,12.443971,7.611243000000001,,6.576013,4.621705,5.406925,,7.75007,9.434111,14.39186,1.134407,3.116231,4.1531020000000005,6.118703,6.933619,4.708948,5.224778,2.415631,1.679593,0.830884,25.297644000000002,0.882294,2.257453,3.699698,4.524567,2.353281,2.019595,5.947372
MIMAT0003322,25.701865,37.683809000000004,58.409842,13.951184,29.267652,34.950499,13.211022,732.259276,31.28691,57.944100000000006,23.917503,43.478631,29.639747,132.812749,29.965819,33.571777,11.644508,18.988834,36.975604,44.53706,5.490191,25.471417,52.166624999999996,40.743592,53.282875,5.96556,17.133296,13.555548,46.61315999999999,24.208226999999997,65.108668,15.091224,51.497961000000004,35.072138,25.594759,28.925784,44.230174,66.875191,66.914014,36.848686,36.626634,26.156538,38.837517,21.618572999999998,17.490181,36.555559,18.294412,34.532994,44.050834,25.207625,44.96378300000001,19.427701,36.801112,16.412782,28.42015,49.936600999999996,46.880027,13.436361,133.405091,29.865531,78.483151,24.968433,18.532401,34.662791999999996,26.750051,20.740063000000003,22.545658000000003,57.755171999999995,27.984173000000002,19.284916,37.394768,15.574133,36.712218,18.489649,10.987544,27.430087,30.195389000000002,41.42996,68.132512,64.631399,17.645880000000002,35.366772,48.096074,20.813009,25.101663000000002,21.87895,15.859658
MIMAT0003323,4.283643,,0.602163,0.871949,0.636253,9.1975,4.954133000000001,,0.460102,0.724301,0.919904,3.563821,0.644342,0.788206,2.8999170000000003,0.839294,,1.150838,0.520783,3.1364140000000003,0.784313,0.519825,0.855191,0.823102,3.4155699999999998,0.426111,10.470348,0.132898,,1.008676,0.508661,0.368079,,0.594443,7.109656,4.820965,1.19541,,,1.473948,0.654047,,,1.879876,0.583006,,,0.803093,,2.800847,4.386712,,2.8308549999999997,,1.079247,0.416138,0.430092,1.119697,0.507244,7.466383,0.249548,,1.195638,3.081137,1.1383,,0.704552,0.23010000000000003,0.799548,,3.11623,,3.059352,1.155603,0.784825,4.35398,1.207816,1.119728,1.661768,1.632107,5.293764,0.376242,,0.904913,,0.336599,
MIMAT0003325,0.35697,,,,,,,,,,,,,,,,,0.28771,,,,,,,,,,,,,,,,,,1.928386,,,,,,,,0.939938,,,,,,,,,,0.41032,,,,1.119697,,,,,,0.770284,,,,,,,1.246492,,,,,,,,,,,,,,,,
MIMAT0003328,6.782437,36.959120000000006,9.03245,24.414573,23.541373,8.27775,3.3027550000000003,27.416884,9.662134,10.140217,7.3592319999999996,6.41488,10.309478,9.064372,7.733114,3.357178,26.782366,11.508383,8.853314000000001,13.172933,7.843131,29.110190000000003,7.696715,12.346543,8.197365,8.096116,4.7592490000000005,3.0566429999999998,19.695702,10.5911,12.207875999999999,5.521179,3.886638,40.422126000000006,2.132897,3.856772,4.78164,7.642878,8.804475,20.635264,17.005223,8.407459,8.292709,20.678635999999997,40.227419,18.27778,5.918780999999999,28.911344,23.493779,15.124576,18.643519,8.180084,3.963197,3.692876,11.511959000000001,42.029973,27.525886999999997,3.35909,8.115898999999999,1.244397,6.862596,14.267676000000002,13.152027,12.324548,7.114375,31.467682,6.340966,25.847933,8.795024999999999,4.5376270000000005,15.581153,12.978444000000001,2.039568,5.778015,5.493773000000001,13.061946,9.662524,17.355795,15.786802,4.569897,8.822940000000001,181.348769,51.795772,10.858961,16.472965000000002,14.473766999999999,7.929829
MIMAT0003329,4.283643,10.87033,,3.487796,3.181266,3.6790000000000003,,4.569481,6.441423,0.724301,2.7597120000000004,1.425528,2.577369,7.8820619999999995,2.899918,2.517883,4.6578029999999995,15.24861,2.6039149999999998,3.763697,2.352939,4.678424,0.855191,30.043253,2.049342,6.3916710000000005,2.85555,1.461874,3.282617,1.5130139999999999,16.785827,11.410438,5.8299579999999995,7.727759000000001,1.421932,1.928386,,5.73216,0.880448,4.790329,5.232376,3.736648,5.666684,2.819814,6.413066,0.87037,4.842639,2.4092789999999997,3.915629,5.041523,1.096678,3.067532,,2.461917,1.079247,10.819596,3.8708279999999995,2.239394,4.565193,1.244397,6.238722999999999,9.511784,6.576012,1.540568,9.960125,3.5758739999999998,0.704552,2.761203,3.997739,3.403221,3.739476,2.076551,1.019784,,3.1392990000000003,6.095574,1.207816,21.834708000000003,4.985306,3.264213,0.882294,3.009938,7.399396,6.334394,5.490989,11.107774000000001,2.973687
MIMAT0003330,1.7848519999999999,4.348133,,1.743898,,2.7592499999999998,0.825689,1.14237,0.460102,1.448602,,,,3.152824,0.966639,,,3.452516,1.041566,0.627283,,1.559474,,3.7039619999999998,,1.278333,,0.398694,,0.504338,3.5606299999999997,1.8403939999999999,3.8866389999999997,1.7833290000000002,,1.928386,,,,,1.9621410000000001,,0.829272,,2.9150300000000002,0.87037,,3.212372,,1.120338,,,0.566171,0.41032,1.079246,4.993659,0.430092,,0.507244,,2.495488,4.755892,,,1.1383,0.715175,0.704552,0.6136,0.799548,3.403221,0.311623,1.038276,,,1.569649,0.870796,1.207816,5.038778,1.661768,0.816055,,0.376242,2.466466,0.904913,,3.0293919999999996,
MIMAT0003331,2.141821,5.797509,0.602163,0.871949,0.636253,,1.651378,,4.601017,1.448602,1.839808,1.425529,1.933027,,5.799836,,2.328901,3.452516,1.041566,3.763695,3.921565,1.559474,,7.4079250000000005,,4.261114,2.85555,0.39869299999999996,2.626093,0.504338,3.051969,5.1531009999999995,0.97166,0.594443,0.710966,0.964193,1.19541,0.95536,0.880448,0.368487,1.308094,,1.382118,1.879876,4.081042,0.87037,4.304568,2.4092789999999997,,2.240678,2.193355,2.045022,,0.82064,,4.993659,0.860184,2.239393,,3.7331909999999997,1.996391,3.5669190000000004,4.782554,3.081137,2.561175,,2.818208,0.997101,2.398644,1.134407,1.869738,2.5956889999999997,2.039568,1.155603,1.56965,0.870796,,9.517692,0.830884,0.979263,0.882294,2.257453,1.233233,6.3343929999999995,3.137708,2.356194,
MIMAT0003332,1.070911,1.449377,,0.871949,0.636253,,,,0.920203,,0.919904,,,,,0.839294,1.164451,0.863129,0.520783,,0.784313,,0.855191,4.115513,,2.556669,,,,,,2.208472,,1.783329,1.421931,0.964193,,,,0.736974,0.654047,0.934162,0.414635,0.939938,0.583006,0.87037,,0.803093,0.978907,1.6805080000000001,,,,0.41032,0.359749,0.416138,0.430092,,,1.244397,0.124774,,1.195639,,0.853725,,0.704552,0.3068,,,,,,,1.569649,0.435398,1.207816,0.559864,,0.652842,0.882294,,,1.809827,,1.0097969999999998,
MIMAT0003336,1.0709110000000002,,1.806489,,,,0.825689,1.14237,,,,,,0.788206,,,,,,,,,,1.234654,,0.426111,,0.132898,,,,,,0.594443,0.710966,,,,1.760896,0.368487,,,0.138212,,0.583006,,0.538071,,,,1.096678,,1.132342,0.82064,,,,,0.507244,,0.124774,,,,1.4228750000000001,,0.704552,0.23010000000000003,1.599096,,0.623246,,,,,,,0.559864,0.830884,0.6528430000000001,0.882294,,,0.904913,0.784427,,0.991229
MIMAT0003338,29.271569000000003,52.90227,36.73196299999999,24.414572999999997,48.991506,40.468999,90.00008299999999,36.555846,32.667215,126.75271699999999,74.512221,73.414741,41.23791,44.139548,75.397868,24.339537999999997,53.564733,58.980467,44.787351,50.809886,29.019585,23.911942000000003,9.407097,57.205648000000004,37.571258,31.532245,91.377574,15.150319,68.27843200000001,38.83403,57.478748,11.778516,36.923066,33.883253,17.063173,19.283856,39.448533000000005,48.723353,51.06595900000001,58.957897,36.626633999999996,17.74908,11.886216,27.258201,27.984292,60.055563,36.588824,57.019595,49.924279,29.688983,40.577072,51.125529,23.213009,74.678157,28.779898,81.146976,23.224968,16.795450000000002,20.796991,75.908223,101.56643,51.125839,66.357952,68.5553,25.611750999999998,17.879365,17.613796,94.417821,45.574224,40.838644,34.590161,55.54774,72.404651,27.734474000000002,27.468862,42.233627,71.261117,42.549689,61.485437999999995,33.131752,32.644879,34.614287,43.163143999999996,72.393078,25.886089,42.748103,63.438631
MIMAT0003339,1.784852,0.724689,4.215142999999999,,5.090026,7.358,4.128445,9.13896,7.361625,5.070108,6.439328,1.425528,5.154739,2.758721,5.799836,1.678588,4.6578029999999995,0.863129,3.6454820000000003,2.509132,3.137252,3.11895,2.565573,6.996373,6.831139,0.426111,16.181447000000002,0.797385,3.93914,2.5216899999999995,9.155904,1.472315,6.8016179999999995,4.755544,2.843863,1.928386,7.172460000000001,5.73216,1.760896,0.736974,1.308094,1.868324,3.593508,,4.664048,12.185185,6.456852,2.4092789999999997,11.746887,1.120338,2.193355,3.067532,2.8308549999999997,2.461919,2.158493,3.329106,1.290276,,11.159361,11.199574,5.365302,5.944865,1.7934579999999998,8.473126,3.98405,,3.522759,2.914603,9.594574,10.209661,2.492984,1.557414,13.257189,1.155603,1.56965,1.741592,4.831263,4.478915,4.15442,11.261531,2.646882,2.257454,8.632629,3.619653,1.568854,2.692793,
