accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000080,hsa-miR-24-3p,CHIC1,-0.3044239183276616,0.0003617724224466
MIMAT0000081,hsa-miR-25-3p,TRAM2,-0.3722411278561011,1.4165306670705397e-05
MIMAT0000081,hsa-miR-25-3p,FNDC3B,-0.4097784568372803,1.678374524029501e-06
MIMAT0000081,hsa-miR-25-3p,FOSL2,-0.3335926105979581,9.83121142049106e-05
MIMAT0000081,hsa-miR-25-3p,SLC1A1,-0.4076463643308562,1.907995452841933e-06
MIMAT0000081,hsa-miR-25-3p,PLXDC2,-0.3216542815473296,0.0001702559836653
MIMAT0000081,hsa-miR-25-3p,PMEPA1,-0.3088895062157094,0.0002988682484824
MIMAT0000081,hsa-miR-25-3p,GFPT2,-0.3271546635182998,0.0001325653543349
MIMAT0000081,hsa-miR-25-3p,ITM2B,-0.3739565247586637,1.2921732596896618e-05
MIMAT0000081,hsa-miR-25-3p,LPP,-0.3358427668588096,8.842119662415467e-05
MIMAT0000081,hsa-miR-25-3p,KLHL3,-0.3023473852350857,0.0003949745122046
MIMAT0000081,hsa-miR-25-3p,JPH2,-0.3038167647354477,0.0003712052872024
MIMAT0000081,hsa-miR-25-3p,PTPRD,-0.4142718244322522,1.2772217642329535e-06
MIMAT0000081,hsa-miR-25-3p,NRG1,-0.3462110755310985,5.367515217246176e-05
MIMAT0000081,hsa-miR-25-3p,AXL,-0.323598861032016,0.0001559255829152
MIMAT0000081,hsa-miR-25-3p,HEG1,-0.3050142370997985,0.0003528123596369
MIMAT0000081,hsa-miR-25-3p,KCND2,-0.3379540245850406,7.99884785489402e-05
MIMAT0000081,hsa-miR-25-3p,MITF,-0.3192582818251267,0.000189583781891
MIMAT0000081,hsa-miR-25-3p,ENTPD4,-0.3061740398638794,0.0003357986269481
MIMAT0000082,hsa-miR-26a-5p,ADAT1,-0.3105215639974998,0.0002785071016598
MIMAT0000082,hsa-miR-26a-5p,MTPN,-0.31181332036947,0.0002633043988647
MIMAT0000082,hsa-miR-26a-5p,ELAVL2,-0.3175776095562191,0.0002043281083844
MIMAT0000082,hsa-miR-26a-5p,NAV1,-0.3644628099173553,2.1348661549881458e-05
MIMAT0000083,hsa-miR-26b-5p,MTPN,-0.3075560802833529,0.0003165093934973
MIMAT0000084,hsa-miR-27a-3p,RORA,-0.3244044725328147,0.0001503221193042
MIMAT0000084,hsa-miR-27a-3p,XIAP,-0.3144871171609139,0.0002342329248538
MIMAT0000084,hsa-miR-27a-3p,CPEB3,-0.3342107090770192,9.5497582245844e-05
MIMAT0000084,hsa-miR-27a-3p,USP46,-0.3431002152927286,6.246173134587238e-05
MIMAT0000084,hsa-miR-27a-3p,CPEB4,-0.3141190360441697,0.0002380513668975
MIMAT0000084,hsa-miR-27a-3p,BBX,-0.3453017570664629,5.611644305382187e-05
MIMAT0000084,hsa-miR-27a-3p,ATP6V1A,-0.3281616778942982,0.0001265642886841
MIMAT0000084,hsa-miR-27a-3p,SOS1,-0.3360719494409333,8.746741045073118e-05
MIMAT0000084,hsa-miR-27a-3p,RLIM,-0.3296756719216612,0.000118013804691
MIMAT0000084,hsa-miR-27a-3p,KIF3A,-0.3138204041947357,0.0002411913746094
MIMAT0000084,hsa-miR-27a-3p,AFF3,-0.3056045558719354,0.0003440562787558
MIMAT0000084,hsa-miR-27a-3p,USF3,-0.3001319536078893,0.0004334574301134
MIMAT0000084,hsa-miR-27a-3p,SRGAP3,-0.3090561844572539,0.0002967278031357
MIMAT0000084,hsa-miR-27a-3p,CHIC1,-0.3163553024515591,0.0002157076158561
MIMAT0000086,hsa-miR-29a-3p,RCOR1,-0.3271199388846447,0.0001327769089952
MIMAT0000086,hsa-miR-29a-3p,DAAM1,-0.4088200569483991,1.7781517587565672e-06
MIMAT0000086,hsa-miR-29a-3p,YY1,-0.3325300368081116,0.0001033310905196
MIMAT0000086,hsa-miR-29a-3p,MIB1,-0.3523439127717201,3.9622523015889625e-05
MIMAT0000086,hsa-miR-29a-3p,HMGCR,-0.4530453503715535,1.01967073970864e-07
MIMAT0000086,hsa-miR-29a-3p,ATP6V1A,-0.3192860615320508,0.0001893485386065
MIMAT0000086,hsa-miR-29a-3p,RLIM,-0.3178692964789221,0.0002016956353084
MIMAT0000086,hsa-miR-29a-3p,CNNM2,-0.3316966456003888,0.0001074326619577
MIMAT0000086,hsa-miR-29a-3p,ASAP2,-0.3044239183276616,0.0003617724224466
MIMAT0000086,hsa-miR-29a-3p,RMND5A,-0.3339468018612403,9.669002092334696e-05
MIMAT0000086,hsa-miR-29a-3p,LSM11,-0.3717341482047364,1.4553813808306555e-05
MIMAT0000086,hsa-miR-29a-3p,GRPEL2,-0.3509757622057087,4.24215812780176e-05
MIMAT0000086,hsa-miR-29a-3p,SAP30L,-0.3985485103132161,3.265472520966521e-06
MIMAT0000086,hsa-miR-29a-3p,IRGQ,-0.3172581429265921,0.00020724761922
MIMAT0000086,hsa-miR-29a-3p,FEM1B,-0.3563303007153274,3.2418291483503235e-05
MIMAT0000086,hsa-miR-29a-3p,DTWD2,-0.3541148690881311,3.625498889534016e-05
MIMAT0000086,hsa-miR-29a-3p,PPM1D,-0.3101812625876796,0.0002826442812028
MIMAT0000086,hsa-miR-29a-3p,ZNF24,-0.3869852073060629,6.3212357192345445e-06
MIMAT0000086,hsa-miR-29a-3p,DCP2,-0.3891728592263351,5.589272878631468e-06
MIMAT0000086,hsa-miR-29a-3p,KLHL28,-0.3266824085005903,0.0001354694029531
MIMAT0000086,hsa-miR-29a-3p,TET3,-0.3267101882075143,0.0001352969602668
MIMAT0000086,hsa-miR-29a-3p,ZKSCAN4,-0.3197583165497603,0.000185390387136
MIMAT0000087,hsa-miR-30a-5p,CHFR,-0.3482811306340718,4.848172265581975e-05
MIMAT0000087,hsa-miR-30a-5p,CABLES2,-0.3282102923814153,0.0001262810464523
MIMAT0000087,hsa-miR-30a-5p,GPR157,-0.3684700326411556,1.7304739738133544e-05
MIMAT0000090,hsa-miR-32-5p,DKK3,-0.3033960691714701,0.0003778729824031
MIMAT0000090,hsa-miR-32-5p,IPO5,-0.3599555524689214,2.69477665999016e-05
MIMAT0000090,hsa-miR-32-5p,RBFOX2,-0.306049031182721,0.0003375955423457
MIMAT0000090,hsa-miR-32-5p,ASPN,-0.3427460240294465,6.354286304933046e-05
MIMAT0000090,hsa-miR-32-5p,PLXDC2,-0.3552052225849016,3.431661722965877e-05
MIMAT0000090,hsa-miR-32-5p,PDZD2,-0.3712827279672199,1.4908137988631531e-05
MIMAT0000090,hsa-miR-32-5p,ITGAV,-0.3284811445239252,0.0001247136960503
MIMAT0000090,hsa-miR-32-5p,NBEAL1,-0.3421279255503854,6.547134831272435e-05
MIMAT0000090,hsa-miR-32-5p,MMP16,-0.3132370303493297,0.0002474356183533
MIMAT0000090,hsa-miR-32-5p,ZDHHC3,-0.3210153482880755,0.0001752238292138
MIMAT0000090,hsa-miR-32-5p,HEG1,-0.3515591360511146,4.120624500851298e-05
MIMAT0000090,hsa-miR-32-5p,TCF4,-0.3341343148829779,9.58413511875738e-05
MIMAT0000091,hsa-miR-33a-5p,CROT,-0.4006736578929092,2.8843405202200347e-06
MIMAT0000091,hsa-miR-33a-5p,NCKAP1,-0.3437252586985206,6.059550005059892e-05
MIMAT0000091,hsa-miR-33a-5p,TRAM2,-0.3399680533370372,7.264605899074218e-05
MIMAT0000091,hsa-miR-33a-5p,NAV3,-0.3400791721647336,7.22597914174142e-05
MIMAT0000091,hsa-miR-33a-5p,RORA,-0.4262657128967289,6.041112907285863e-07
MIMAT0000091,hsa-miR-33a-5p,MAP4K4,-0.3708590874366275,1.5248004825352446e-05
MIMAT0000091,hsa-miR-33a-5p,RUNX1T1,-0.3245086464337801,0.0001496112852857
MIMAT0000091,hsa-miR-33a-5p,TTC28,-0.3206889367317174,0.0001778130841947
MIMAT0000091,hsa-miR-33a-5p,STS,-0.3248072782832141,0.0001475907478365
MIMAT0000091,hsa-miR-33a-5p,EHD4,-0.3334467671366066,9.89873422452329e-05
MIMAT0000091,hsa-miR-33a-5p,SLC30A4,-0.3406208764497534,7.040392792191324e-05
MIMAT0000091,hsa-miR-33a-5p,SH2B3,-0.315112160566706,0.0002278777590249
MIMAT0000091,hsa-miR-33a-5p,CDH6,-0.3319744426696298,0.0001060489959382
MIMAT0000091,hsa-miR-33a-5p,STRN,-0.3767969997916521,1.1085277568488749e-05
MIMAT0000091,hsa-miR-33a-5p,SLC16A7,-0.340218070699354,7.17796417627923e-05
MIMAT0000091,hsa-miR-33a-5p,TRIM6,-0.3732759219390235,1.340233662032212e-05
MIMAT0000091,hsa-miR-33a-5p,MAP3K7,-0.3043336342801583,0.0003631610377826
MIMAT0000091,hsa-miR-33a-5p,ALPK3,-0.3287450517397041,0.0001232038760431
MIMAT0000091,hsa-miR-33a-5p,CTDSPL2,-0.3209389540940342,0.0001758266854249
MIMAT0000091,hsa-miR-33a-5p,ABHD13,-0.3945690672963399,4.110392206731236e-06
MIMAT0000091,hsa-miR-33a-5p,ATP1B1,-0.3103409959024932,0.0002806953543152
MIMAT0000091,hsa-miR-33a-5p,ATXN7L1,-0.3292450864643377,0.0001203894788103
MIMAT0000091,hsa-miR-33a-5p,CACNA1C,-0.3460448642266824,5.411386545009784e-05
MIMAT0000091,hsa-miR-33a-5p,ANK3,-0.3481491770261823,4.879826638687331e-05
MIMAT0000091,hsa-miR-33a-5p,MMP16,-0.3390860476421973,7.57808333417427e-05
MIMAT0000091,hsa-miR-33a-5p,PALM2AKAP2,-0.3284464198902701,0.0001249136269416
MIMAT0000091,hsa-miR-33a-5p,UBN2,-0.3172581429265921,0.00020724761922
MIMAT0000091,hsa-miR-33a-5p,PPP1R9A,-0.3327522744635043,0.0001022621257968
MIMAT0000091,hsa-miR-33a-5p,ZNF281,-0.3031043822487672,0.0003825602466464
MIMAT0000091,hsa-miR-33a-5p,HIPK1,-0.3013264810056253,0.0004123014449925
MIMAT0000091,hsa-miR-33a-5p,STXBP5,-0.3150010417390096,0.0002289958277432
MIMAT0000091,hsa-miR-33a-5p,KLHL15,-0.3179983297427005,0.0002005411189248
MIMAT0000091,hsa-miR-33a-5p,MSRB3,-0.304257240086117,0.0003643398358379
MIMAT0000091,hsa-miR-33a-5p,PLEKHM3,-0.3203278005417043,0.0001807189216983
MIMAT0000091,hsa-miR-33a-5p,CSRNP3,-0.3628105472790858,2.326088821515948e-05
MIMAT0000091,hsa-miR-33a-5p,RBM33,-0.3067365789290923,0.0003278206250613
MIMAT0000091,hsa-miR-33a-5p,TCF4,-0.3346135148274185,9.370382317223614e-05
MIMAT0000091,hsa-miR-33a-5p,DDX3X,-0.3006667129661782,0.0004238665287442
MIMAT0000095,hsa-miR-96-5p,CELF2,-0.4054239877769289,2.178802610213717e-06
MIMAT0000095,hsa-miR-96-5p,FOXN3,-0.3241197305368428,0.0001522810272305
MIMAT0000095,hsa-miR-96-5p,PPM1F,-0.3280505590666018,0.0001272139094269
MIMAT0000095,hsa-miR-96-5p,BACH2,-0.3298354052364746,0.0001171436035137
MIMAT0000095,hsa-miR-96-5p,ADGRL2,-0.3550941037572053,3.450963542003245e-05
MIMAT0000095,hsa-miR-96-5p,SLC16A7,-0.3100631988332523,0.0002840927794255
MIMAT0000095,hsa-miR-96-5p,RFTN1,-0.3075908049170081,0.0003160381151145
MIMAT0000095,hsa-miR-96-5p,TNS3,-0.3079449961802902,0.0003112677500503
MIMAT0000095,hsa-miR-96-5p,MTDH,-0.3358219320786165,8.850838148115839e-05
MIMAT0000095,hsa-miR-96-5p,FOXO1,-0.3573581498715188,3.077021412532579e-05
MIMAT0000095,hsa-miR-96-5p,DAB2,-0.3384610042364052,7.807793468726257e-05
MIMAT0000095,hsa-miR-96-5p,ELMO1,-0.3804569761789012,9.079171769906498e-06
MIMAT0000095,hsa-miR-96-5p,ANTXR2,-0.3451698034585734,5.647917605876061e-05
MIMAT0000095,hsa-miR-96-5p,LMOD1,-0.3187790818806861,0.0001936844110689
MIMAT0000095,hsa-miR-96-5p,SGMS2,-0.3633446767136606,2.2625849070870217e-05
MIMAT0000095,hsa-miR-96-5p,FREM1,-0.3094034307938051,0.0002923137130932
MIMAT0000095,hsa-miR-96-5p,BHLHE22,-0.3314188485311479,0.000108833046165
MIMAT0000095,hsa-miR-96-5p,ARL4C,-0.3270435446906035,0.0001332434294541
MIMAT0000096,hsa-miR-98-5p,TRIB2,-0.3125842072366136,0.0002545994410062
MIMAT0000096,hsa-miR-98-5p,RBFOX2,-0.4076533092575873,1.907201415095784e-06
MIMAT0000096,hsa-miR-98-5p,GPCPD1,-0.3080144454476005,0.0003103401751001
MIMAT0000096,hsa-miR-98-5p,STX17,-0.3100493089797902,0.0002842636388759
MIMAT0000096,hsa-miR-98-5p,EOGT,-0.3049586776859504,0.000353646898303
MIMAT0000096,hsa-miR-98-5p,PTAR1,-0.3614417667893603,2.4965248675973845e-05
MIMAT0000100,hsa-miR-29b-3p,ABHD5,-0.3513091186887978,4.17230704678255e-05
MIMAT0000100,hsa-miR-29b-3p,FERMT2,-0.3893325925411486,5.539083733802853e-06
MIMAT0000100,hsa-miR-29b-3p,FKBP14,-0.3393499548579762,7.482993422196736e-05
MIMAT0000100,hsa-miR-29b-3p,MEST,-0.3149315924716994,0.0002296971844152
MIMAT0000100,hsa-miR-29b-3p,DCUN1D4,-0.3118480450031252,0.0002629064677704
MIMAT0000100,hsa-miR-29b-3p,HMGCR,-0.3151885547607472,0.0002271120061501
MIMAT0000100,hsa-miR-29b-3p,DSC2,-0.3168483922494617,0.0002110485083251
MIMAT0000100,hsa-miR-29b-3p,NREP,-0.3143759983332175,0.0002353796757487
MIMAT0000100,hsa-miR-29b-3p,TMTC3,-0.4233488436696992,7.266869951745147e-07
MIMAT0000100,hsa-miR-29b-3p,NFIB,-0.3115910827140773,0.0002658643066686
MIMAT0000100,hsa-miR-29b-3p,SLC16A14,-0.3497742898812417,4.503066947388868e-05
MIMAT0000100,hsa-miR-29b-3p,STMP1,-0.334474616292798,9.431879899900612e-05
MIMAT0000103,hsa-miR-106a-5p,GNB5,-0.300930620181957,0.0004192053142796
MIMAT0000103,hsa-miR-106a-5p,FOXF1,-0.3105146190707687,0.0002785909743532
MIMAT0000103,hsa-miR-106a-5p,PLSCR4,-0.386110146537954,6.638565815131237e-06
MIMAT0000103,hsa-miR-106a-5p,RND3,-0.3240919508299187,0.0001524733982051
MIMAT0000103,hsa-miR-106a-5p,GNS,-0.3013750954927425,0.0004114608190347
MIMAT0000103,hsa-miR-106a-5p,JAZF1,-0.3082505729564553,0.0003072053779661
MIMAT0000103,hsa-miR-106a-5p,EFCAB14,-0.3180151399402736,0.0002003911603576
MIMAT0000103,hsa-miR-106a-5p,JAK1,-0.319369400652823,0.0001886444237846
MIMAT0000103,hsa-miR-106a-5p,FRZB,-0.3144662823807208,0.0002344475479451
MIMAT0000103,hsa-miR-106a-5p,PTEN,-0.3964372525869852,3.69085776187308e-06
MIMAT0000103,hsa-miR-106a-5p,HEG1,-0.3117785957358149,0.0002637028839746
MIMAT0000103,hsa-miR-106a-5p,TMEM167A,-0.3040419473574553,0.0003676808060857
MIMAT0000103,hsa-miR-106a-5p,IL1RAP,-0.3666990763247447,1.899421863520873e-05
MIMAT0000104,hsa-miR-107,CALU,-0.3077852628654767,0.0003134108438403
MIMAT0000104,hsa-miR-107,MBNL2,-0.3073268977012292,0.0003196360517806
MIMAT0000226,hsa-miR-196a-5p,CREBL2,-0.3170984096117785,0.0002087217524386
MIMAT0000226,hsa-miR-196a-5p,RASGRP1,-0.3224182234877422,0.0001644870111485
MIMAT0000226,hsa-miR-196a-5p,AJAP1,-0.3165497604000277,0.0002138590159616
MIMAT0000231,hsa-miR-199a-5p,ZC2HC1C,-0.3100047051964968,0.0002848129501111
MIMAT0000243,hsa-miR-148a-3p,ADAM22,-0.3245503159941662,0.0001493278228211
MIMAT0000243,hsa-miR-148a-3p,KLF6,-0.3534064865615667,3.756858911428213e-05
MIMAT0000243,hsa-miR-148a-3p,NFAT5,-0.331141051461907,0.0001102503327826
MIMAT0000243,hsa-miR-148a-3p,SPIN1,-0.375852489756233,1.1666822691959192e-05
MIMAT0000243,hsa-miR-148a-3p,SH3PXD2A,-0.3595180220848669,2.7558882473024345e-05
MIMAT0000243,hsa-miR-148a-3p,NUFIP2,-0.3019237447044933,0.0004020819699541
MIMAT0000243,hsa-miR-148a-3p,SMURF2,-0.301229252031391,0.0004139874172455
MIMAT0000243,hsa-miR-148a-3p,KIAA1217,-0.3090561844572539,0.0002967278031357
MIMAT0000243,hsa-miR-148a-3p,DOCK6,-0.3866935203833599,6.425389885999013e-06
MIMAT0000243,hsa-miR-148a-3p,BTBD3,-0.3160913952357802,0.0002182399899414
MIMAT0000243,hsa-miR-148a-3p,DSC2,-0.3060004166956038,0.0003382967227143
MIMAT0000243,hsa-miR-148a-3p,CNNM2,-0.3511771650809083,4.1998271342334384e-05
MIMAT0000243,hsa-miR-148a-3p,MGAT5,-0.3050281269532606,0.0003526040074271
MIMAT0000243,hsa-miR-148a-3p,C18orf25,-0.363768317244253,2.213375373315564e-05
MIMAT0000243,hsa-miR-148a-3p,ARFIP1,-0.349864573928745,4.482952752871903e-05
MIMAT0000243,hsa-miR-148a-3p,LMTK2,-0.3111049378429057,0.0002715441114016
MIMAT0000243,hsa-miR-148a-3p,PHAX,-0.357427599138829,3.066173086497068e-05
MIMAT0000243,hsa-miR-148a-3p,HIF1AN,-0.3031321619556913,0.0003821115554602
MIMAT0000243,hsa-miR-148a-3p,USP38,-0.3384123897492881,7.82592827028193e-05
MIMAT0000243,hsa-miR-148a-3p,FAM161A,-0.3041917914300567,0.0003653525286856
MIMAT0000243,hsa-miR-148a-3p,STOX2,-0.3038028748578696,0.0003714236977261
MIMAT0000243,hsa-miR-148a-3p,SMAD2,-0.3277449822904368,0.0001290163162155
MIMAT0000243,hsa-miR-148a-3p,VSIG10,-0.3375164942009861,8.167212241745931e-05
MIMAT0000243,hsa-miR-148a-3p,GPR137C,-0.3685811514688519,1.720357656778064e-05
MIMAT0000243,hsa-miR-148a-3p,MACIR,-0.3675394124591985,1.8174144066149543e-05
MIMAT0000243,hsa-miR-148a-3p,MOSMO,-0.3180220848670046,0.0002003292370099
MIMAT0000243,hsa-miR-148a-3p,LCOR,-0.3176123341898743,0.0002040130658471
MIMAT0000243,hsa-miR-148a-3p,DYNLL2,-0.3206194874644071,0.0001783685268465
MIMAT0000244,hsa-miR-30c-5p,CELSR3,-0.3421140356969233,6.551530402737647e-05
MIMAT0000244,hsa-miR-30c-5p,FYN,-0.3089797902632127,0.0002977070859672
MIMAT0000244,hsa-miR-30c-5p,PRDM1,-0.3018751302173762,0.0004029050299893
MIMAT0000244,hsa-miR-30c-5p,MAP4K4,-0.3086117091464684,0.000302467206748
MIMAT0000244,hsa-miR-30c-5p,CEP41,-0.3638794360719494,2.2006348554083063e-05
MIMAT0000244,hsa-miR-30c-5p,INTS2,-0.3171122994652406,0.000208593184241
MIMAT0000244,hsa-miR-30c-5p,SNAI1,-0.311195221890409,0.0002704809253994
MIMAT0000244,hsa-miR-30c-5p,SLC6A6,-0.3223001597333148,0.0001653666195824
MIMAT0000244,hsa-miR-30c-5p,KCNN3,-0.3217277618724237,0.0001696930755629
MIMAT0000244,hsa-miR-30c-5p,IFNAR2,-0.3121402738741316,0.0002595794901558
MIMAT0000244,hsa-miR-30c-5p,CBX2,-0.3307035210778526,0.0001125172842942
MIMAT0000245,hsa-miR-30d-5p,GLI2,-0.3217098409611778,0.0001698302029427
MIMAT0000245,hsa-miR-30d-5p,KPNA3,-0.3764983679422181,1.1266137084709524e-05
MIMAT0000245,hsa-miR-30d-5p,GALNT3,-0.3265157302590457,0.000136508336882
MIMAT0000245,hsa-miR-30d-5p,RAP1B,-0.3240363914160705,0.0001528588142415
MIMAT0000245,hsa-miR-30d-5p,RNF122,-0.3017779012431418,0.0004045557818768
MIMAT0000245,hsa-miR-30d-5p,FST,-0.4612125842072365,5.745950093817973e-08
MIMAT0000245,hsa-miR-30d-5p,ADAM19,-0.3339051323008541,9.687955847497958e-05
MIMAT0000245,hsa-miR-30d-5p,KCNJ15,-0.3032854769180849,0.0003796439137892
MIMAT0000245,hsa-miR-30d-5p,IFNAR2,-0.354750945814386,3.511213551059363e-05
MIMAT0000245,hsa-miR-30d-5p,RAP2B,-0.3316897006736578,0.0001074674670466
MIMAT0000245,hsa-miR-30d-5p,CCDC71L,-0.3198208208903396,0.0001848722746649
MIMAT0000255,hsa-miR-34a-5p,KITLG,-0.3068754774637127,0.0003258777195036
MIMAT0000255,hsa-miR-34a-5p,RORA,-0.30244461420932,0.0003933596189447
MIMAT0000255,hsa-miR-34a-5p,AFF4,-0.3108271407736648,0.0002748396062758
MIMAT0000255,hsa-miR-34a-5p,YTHDC1,-0.3360788943676644,8.743865749718101e-05
MIMAT0000255,hsa-miR-34a-5p,PTPN4,-0.3277588721438988,0.00012893387849
MIMAT0000255,hsa-miR-34a-5p,WAC,-0.394881588999236,4.037210091645452e-06
MIMAT0000255,hsa-miR-34a-5p,TMED8,-0.3364261407042155,8.601214674164274e-05
MIMAT0000255,hsa-miR-34a-5p,YY1,-0.3017362316827556,0.0004052651415954
MIMAT0000255,hsa-miR-34a-5p,CDS2,-0.3224390582679352,0.0001643322355379
MIMAT0000255,hsa-miR-34a-5p,USP31,-0.3067782484894784,0.0003272366397753
MIMAT0000255,hsa-miR-34a-5p,RTF1,-0.3258004028057503,0.0001410513482483
MIMAT0000255,hsa-miR-34a-5p,CNOT6L,-0.3352385582332106,9.098219858581032e-05
MIMAT0000255,hsa-miR-34a-5p,TBCK,-0.313605111466074,0.0002434787079511
MIMAT0000255,hsa-miR-34a-5p,PPP4R2,-0.3139523578026251,0.0002397992565946
MIMAT0000255,hsa-miR-34a-5p,ATXN7,-0.3019029099243002,0.0004024345211875
MIMAT0000255,hsa-miR-34a-5p,CREBRF,-0.419952774498229,8.991204625362989e-07
MIMAT0000255,hsa-miR-34a-5p,CTNND2,-0.3251545246197652,0.0001452730247661
MIMAT0000255,hsa-miR-34a-5p,MYRIP,-0.3074142430281788,0.0003184411003499
MIMAT0000255,hsa-miR-34a-5p,PDE7B,-0.3038266546287936,0.0003710498459599
MIMAT0000255,hsa-miR-34a-5p,BCL2,-0.3080491700812556,0.0003098773403133
MIMAT0000255,hsa-miR-34a-5p,MSL2,-0.3125217028960344,0.0002552952564924
MIMAT0000255,hsa-miR-34a-5p,LIN54,-0.3229043683589138,0.0001609104418225
MIMAT0000257,hsa-miR-181b-5p,JADE2,-0.3073616223348843,0.000319160499814
MIMAT0000257,hsa-miR-181b-5p,CBX7,-0.38852698104035,5.796614542961567e-06
